Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
LUC7L2	-0.37943627410381	1.69631188609557	-1.46758672200706	-0.11122125694617	-0.751962220427398	0.309862241221736	0.293246759304438	-0.0791449839240381	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0101109386893818
TM4SF1	-0.547914806285694	-0.271540259616179	-0.0331183475334667	0.578348290231485	0.828485591842808	-0.554710845555407	0.478529290872918	-0.815796426168394	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.010110876264367
VAPA	0.197713416744421	0.638737294998033	-0.0743747036966802	1.26978450585667	-1.69297367693274	0.44424028530609	-0.312046452365529	0.407213320424354	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0100822922837683
SRP19	0.122700075716391	-0.00704874056591675	-0.663020018047159	0.362327803600172	-0.10621774968606	0.266927759670178	-0.97746447089382	0.0491800438979545	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.0100693178082979
NOP56	0.704537498594041	-0.940358110674208	-0.890956685257297	0.555611954248339	0.50278722294728	0.485951072624788	-0.591840043748164	1.0099398237453	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.00999236717873003
EML3	-0.511662665639567	0.663392884352973	-0.425071013285576	1.03293204191982	-0.377004972888562	-0.0337582527968425	-0.416569992051361	-0.023256427337545	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00993573060550251
GFM1	0.8317934117574	0.238471700737371	-0.380228896368381	0.921984550828812	0.948143010937177	-1.50098291704654	-0.962933342964966	-0.193592237162294	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.00990603452269469
CPSF3	-0.57682676749293	-0.134089817915768	-1.36547485505231	1.01918088213642	-0.0313209318207819	0.451723137346925	-0.119476368382434	-0.0732351374886946	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00990348848587163
EMC8	2.03177334893244	0.690592792673861	-0.645312896375996	0.282071615449544	0.778413207677175	-0.525800454812865	-0.713661800603306	-0.238224185035554	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00988373046477989
MRPL17	0.34011476829429	0.298091740899224	-0.236214877327691	0.0417618236283577	-0.892571075881487	0.158129335902516	-0.0719621489477007	0.659939255503719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.00985204169190469
OGT	1.40916552322042	0.953165837278646	0.886786035753145	0.670985102014938	-1.26061094447297	-0.605540473551893	-0.983123280853282	-0.681853190443648	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00985011834312394
IGF2BP1	0.890336999723135	0.489067592903331	-1.0803986318682	0.565378251069997	-0.733818905743284	0.609027356827149	-1.06661347837009	-0.00983747155461125	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00982812612328435
PGAM5	0.501085906465325	-0.228225704997251	-0.738714480230901	-0.131683007669046	0.505068814400122	0.232091391646746	-0.212056616305235	0.568995417180216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.00982045590287078
SLC25A20	0.443465676519898	-0.00947524625734086	-0.538050951090059	0.163700747558365	0.164596141966229	0.112608226083703	-0.114157103404317	-0.872585084683236	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00978133137379886
TMEM87A	0.230330205551493	0.668927114655875	-0.043388771082898	-0.607812679228722	-1.03515303127482	0.451491334850507	0.553706556687731	0.576538655035132	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00972956109654442
SRSF1	1.23443487452329	-0.347269026876321	-0.723648320755611	1.19931729523477	-0.00728549561114777	-1.22086417154344	-1.17015592276974	0.734928773836476	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00972550370222933
PICALM	-0.450297919543228	2.35361939637698	-0.224660119663869	-0.880560525405159	-0.118227815542683	0.481850840993041	0.00462619993837471	-1.16889658078868	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00971517282390072
WDR61	0.516507682203665	0.084062383636842	-0.281659423466208	-0.774858859061975	-0.295063749592322	1.36428984266199	0.251228124748813	-0.67991706455388	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.00964477433245849
SAFB2	0.343858453763029	-0.678212883659604	-0.788377330367735	0.864282288115898	-0.502646546922781	0.831785690228725	0.595418104049024	-0.386153032723488	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00958640142645452
PTRH2	0.887621400221421	0.33226241634763	-0.641510576374015	0.257016061011929	0.0866024041395773	-0.079468780678063	-1.12791811332055	1.16364404196315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.00957942620204098
RPS20	-0.0850267038482954	0.894284854163999	0.353173122704831	-0.979528778947941	0.067930905897562	0.158695327309751	-1.20242933084428	0.507269234060173	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0095738126303313
SCARB2	-0.544547930871283	0.850264898049145	0.0484303071884253	0.58675764480566	-0.434921689916436	0.912125840888533	-1.14621035994137	-0.419694752704986	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.00952603895364068
NOC2L	0.0411467586799386	-0.472540385903458	2.27781389253944	-0.717788468988541	-0.581624191723957	1.05371801050308	-0.48685844845776	-0.367518215595393	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.00950135431817107
DHFR_DHFRP1	-0.187592534214822	2.68113121952719	-0.494616340595648	-0.0861758370722133	-0.608743005570832	-0.610268333595131	-0.313396858769174	-0.830842045449526	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0094895194867435
GARS	0.894718499974719	-0.0638301885205836	-1.51011925950789	0.771274724122472	1.63117129507378	-0.611909308102282	-0.636188537023954	-0.225600063082611	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.0094283192314847
PDHA1	-1.31907523567947	0.682985275612948	-0.381236137067555	0.919763907723689	0.0812502662805094	-1.18862255935255	-0.133448302891805	0.833289365821849	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00940952897883984
BAG6	-0.533955172539669	0.8257748619331	-0.630772910632558	0.06703440617191	-1.44174934670317	-0.319246069874815	0.647667804448667	0.456320198690268	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00940175654173529
TRAM1	-0.0339856645743446	-0.449983491554673	-0.881111916717946	0.792864443696587	-0.0679770871041152	-0.0351237778441168	-0.298171216160307	-0.00288242246630623	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00939052147609554
TBL2	1.33017164656164	0.499320581492107	-0.20550005105131	0.175688437838209	-0.925346323797977	-0.469591045716875	0.126662645362021	-0.798636457037872	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00935793453653743
EIF2S2	2.11146893864664	-0.424458475050505	0.593827735945065	-0.0472329486541538	-0.686608264339969	-0.36753000107087	-1.23927876774542	0.337922104452268	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00928229812672047
PHPT1	0.324738378756791	1.14751292554662	-0.937866804329488	-1.38866161769363	1.06711597547052	0.779167419681961	-0.0664831356322739	-0.690498750440967	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00926511367689451
ECH1	-0.399661046906714	2.09418627273308	-0.158435294323118	0.190311136773162	-0.780821464539663	-0.343312699152251	0.400813198962006	-0.964584430576912	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00924448746887831
GLUL	0.765627740749165	0.766674650978812	-1.52895235281274	-0.332450841131712	-0.907473805325603	0.935560563907434	0.186071843018754	-0.432029832595825	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.00923898751635422
SPAG9	-0.132165046360059	0.607230755159695	0.457133034181037	0.421646819923137	-1.01294462030384	-0.0762671787167093	-0.267706001197412	0.0617327877512324	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00921722768896659
UBE2H	-0.364674454323829	1.83448128398817	-0.214443479275101	0.607301989669647	-1.06840156722886	-0.512009444793126	-0.260725810283533	0.231316231677039	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00921499420044652
ERP29	0.920768140858293	1.8223356026431	-0.609295246046872	-0.747499174982916	-0.577011047223149	0.30804426452661	-1.13557459340185	-0.505910593040255	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00920750385277085
STX6	-0.507379209310017	-1.67877015143827	0.479834921839471	0.457092398687048	-0.604716411810028	0.635424072482913	-0.229780222385663	1.6425117609651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.00920246809668236
BTF3	0.14296615341712	0.0263189523163481	0.130442121517753	1.1038687743526	-0.230882829243777	-0.234749625892103	-0.537935467853449	-0.202899752131086	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0091636568250488
CHAMP1	-0.254887624896258	-0.160965196072506	-1.40498475328732	-0.457369984579986	0.888670512059928	0.29359096753543	0.661789934295783	0.548410416091613	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.00915464762944333
SEC61A1	-0.0924855148553658	0.116379496390509	0.610832776909548	0.102420721126068	-0.718489633368021	0.548363847932354	0.277665215838701	-0.142592793294549	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.00915387711619492
SMARCA1	-0.653674086516616	1.46531218062556	0.895562791735522	-0.727518455243046	-1.02055953247722	1.00721127724721	0.485269683290262	-1.10376104474125	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00915078233716103
RBM12	0.368279311739383	-0.678036486861044	1.1124766786026	1.37584888827952	-1.4228651401995	-0.252913809680324	-0.244091595981647	0.0782284363449444	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00911485231890352
PEX3	0.776775472158223	-0.286511283686867	-1.01870388377524	-0.697536863188226	0.163605665011962	0.531145495243094	0.172869074859495	-0.439396500491928	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00908790382697587
TPD52L2	1.36862021395032	-0.179982180186361	0.153472379402897	0.722737757859459	-0.114449662695245	-0.291947508190363	-1.33145317561272	0.527718094429593	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00907972522373496
PSMD13	0.753723043031505	0.0225519072852972	-0.0236971563123607	-0.0146271457808498	-1.37232080854528	0.740970753806798	-1.71128466871226	0.680409194990483	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00906395431272135
FAM129B	1.17319910733369	-0.451273086968211	-1.31894831494184	0.135034475923747	-0.812647777953263	-0.346604493075909	0.21244800743659	0.796916782847294	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00904476365044625
VARS_VARS2	0.692869178133535	-1.72369337456206	0.848732522761454	-1.00538403130854	-0.605097151876887	0.545856683691502	-0.134494488105992	0.552414947401186	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.00895933382802517
SERBP1	1.00728533185683	-0.0153327613924536	-1.41403455008662	1.14868897270594	0.480932842683065	-0.306504141784426	-0.755221753902716	0.303628264548895	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00892890100655697
TTLL12	-0.421315799817505	-0.127842516874239	-0.492265926984902	-0.461112739470566	0.951018647350238	0.555122611825347	-0.12138317431397	0.3494887434189	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.00892285600172562
PRKAG1	-0.547971489620219	-0.748786178994958	-0.291518813265581	-0.269775308096832	0.509839819244407	-0.573538999689591	2.50364100477881	-0.384666054506009	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.00892030065017813
RPS15A	1.10812096618695	-0.796173616573948	-1.2079887751443	0.428980832361151	0.665703461974763	-0.828258632642737	-0.466455943951279	-0.0990174670516611	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00890943671775691
GID8	1.52132425393174	-0.185428392092237	-0.863004794853014	0.54936450492278	-0.59713028059206	0.432012025411015	-0.374568241733127	-0.768535750237406	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00890802643439977
CDKN2A	1.4101179525133	-0.676596456187175	-0.442715575030389	-0.159831325989997	0.354896919114303	-0.206027551786325	0.31764382820981	-0.464146363677217	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00889401753567411
TOP1	0.610177189587726	-1.66716498181916	0.038484718225019	1.25785255125294	-0.631600344381347	-0.232623097140851	-0.435929567324405	0.84630657102677	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00889269173237597
ALDH3A1	-0.398713607805223	-0.765269152804673	0.487800746847901	-0.295908889153833	-0.208834814084348	0.89003135293183	0.454395173258144	0.262023486570753	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.00887241793024153
PSMA4	0.0848835836747138	-0.0505832830909626	-0.483236401974807	0.228115764500297	0.14961383231303	-0.320722462917935	-0.273770039717051	0.225054690946908	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00886254853893165
CNPY2	0.214992608693842	1.22567651178654	-1.0163650487962	-0.762108683189595	-0.33315484115385	-0.57685560840438	0.579558931824153	1.23746347740827	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0088244669791687
RRAGC	-0.613822520148555	0.581229183921193	-0.650419496080549	0.444527996030238	-0.0890147558828406	-0.258142568550601	1.66662180006928	-0.225230338367813	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.00882394599689414
GLA	-0.821283220962038	0.350647484413135	-1.02051686714391	1.10787811788091	-0.0318627092342623	-0.539263591382858	-0.250442678357292	1.3884502324758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.00879764953651599
MRPL46	1.58280522267055	-0.726489832663273	-1.001706045349	1.61766161376437	-0.785284496560866	-0.448330903638845	0.613388203236393	0.0771890693226222	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.00879006935919653
MRPL39	0.411388124721502	1.9498322375606	-0.780195650224036	-0.501563785144854	-1.04277997760921	0.05635487994393	-0.638611631367501	0.575013993515688	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00876406143416144
SF3A3	1.40319364212244	0.300899656481992	-0.908482275039162	-0.392402858111126	-0.665368403853412	-0.539114572243668	0.271585950569309	0.11187326641799	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00876176539856077
PBRM1	0.804876067313315	0.208541564650618	-1.13880034276513	0.229242558879628	1.15672790997892	-0.836937178769657	-0.130121025556388	0.00380732800293187	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.00873808137790344
NUSAP1	-0.479386981132264	2.07632591770181	-0.214564778884072	-0.0120959224900713	-0.825391709284856	-0.36166442222237	0.0653860942817032	-0.60591458872271	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00872844064359302
DPF2	0.64059215060788	0.0271688480742104	1.16145496001582	-0.120526702955129	-1.44959376478123	-0.581768323406139	-0.709853534703892	-0.858722111115081	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.00872658078002976
SLC27A2	1.54866678539854	0.525952163826269	-0.208403666281533	0.846290538111147	-0.349170878178384	-0.342915904850203	-0.677803284875863	-1.04077722714684	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00863332654246464
RCC2	-0.733398924852012	0.139091935348536	0.332643098549329	0.781892523364199	-0.836816365086003	0.687621202445004	0.166107903236861	-0.355488334161727	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00863098439792369
HEBP1	0.503079922702216	0.297768874469012	-0.14318638255583	0.149302341016297	-0.0697026933489173	0.910386311958052	0.398757900109758	0.367832322523624	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	0.00860216862808797
COQ9	-0.292707901281894	-1.3525139983346	2.19015080940349	0.00809140595107253	0.190260751512135	0.515214158314499	-0.423518729344622	-0.691946893251528	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.00859275375265993
CCDC6	0.0329253041593159	-0.648474635514475	-0.0207934235801849	-0.266850725111554	0.189042700064287	-0.526395412723029	-0.163668694548143	0.231720362296065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.00856171734210213
PPP1R8	0.87079343857532	1.26561872296845	-0.242076010977963	0.211370430763289	-0.545477937992995	-0.359242513629761	-0.767422163275217	0.235546595721048	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.00853066197040271
IMMT	0.152963827479978	0.165956099252669	-0.410814923943139	0.288919957795845	0.098239346744012	0.0963599137552631	-0.16655490269168	-0.284592308577985	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00851838376745347
PYGL	0.506268404723138	0.20199754380891	1.37418156594173	-0.29242519413322	-1.54859988104365	0.62656908177653	-1.01567567945422	0.119041449041218	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.00848620600664032
RBBP7	0.181887442749457	-0.510725949021398	-0.553742909722943	-0.736670550917347	-0.677489678291332	0.176460655196904	0.515672759112848	-0.248968254016268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	-0.00844631367405283
BOP1	1.1211680032288	-1.48308489132113	-0.816220907658189	0.484852682675379	-0.903624529406139	0.248543632318732	0.477014750076179	-0.255672905810011	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00844161897034913
EIF3F	0.776690353192883	-0.310132733293486	-0.390939750468719	0.991665703513467	0.792809374338946	-1.39419349140114	-0.495604958118734	-0.672332844706705	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0083800709131912
TELO2	0.082583179147736	0.977883138792317	-0.282844628323985	0.136081222789717	-1.00632782401259	0.0894788536231576	-0.0651126470419651	0.358893138133734	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00835961753979847
SEC23A	-0.61335076293354	-0.0970081580510775	0.12014712499854	-0.211954208981739	0.0646063933802902	-0.311558073027699	1.90374004420506	-0.148003407847893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.00833569798215785
RACGAP1	-0.24207605642037	2.56783816544339	-0.561495312556313	0.0625711698425493	-0.964093357103994	0.511089239668699	-0.634588923329713	-0.294638553532796	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.00833503729041305
PGLS	-0.111691191053042	-1.12318001405895	-0.117247152253063	0.671503154135901	0.723730366516026	-0.913986651593809	0.768882417574345	-0.0340396182169488	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.00833433401881872
DNAJC21	1.09450316182834	-0.667396121765418	-0.170083258251994	1.53563931838438	-0.640185107308193	-0.563877497296575	0.130910283231241	-0.847454282603236	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0083234032738849
RAB33B	0.899894927089243	-0.299380515977804	0.772704943717635	-0.244546005147524	-0.620459746748854	-0.230235505728477	0.265902436554768	-0.444691350297603	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00830492318071859
GALK1	1.43449533024284	0.211368002373898	-0.284336007041351	0.332868909223413	-1.19240951701405	0.414057846002808	-0.465271146998882	0.277854909555935	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00825440082396017
PLRG1	-0.0629886523273938	-0.449610702698036	0.515923649392467	0.140225262026907	0.361147737696154	0.447391678006762	0.606012248402433	-1.11761227517134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	-0.0082433405938729
EIF5	1.25443672308218	-0.129197105454312	-1.10260131786386	0.773613723232945	-0.750749024418833	0.260501261425663	0.0281091070723539	-0.156217319363043	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00821966177568652
FAM96B	2.04034699355215	0.16450381242141	-0.825323839245199	0.2810596520253	-0.728177756095389	0.23676631242335	-0.516186110469501	0.01156821670891	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.00821453656944152
GALNT2	0.666211689310847	0.16954290165681	-1.29578744182295	0.143496338882215	0.141763684646173	-0.291350925874702	0.763769650459027	0.0949301078665094	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0082017479536505
TNKS1BP1	-0.494284642430798	-0.305860172876216	0.911315690917675	0.392004524778368	-1.76383646763192	0.579879386315527	-0.349007209762721	0.133733378655161	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.00819507378545954
MAP4	0.609078375984939	0.578792959452909	-0.919467851593613	0.357748276980117	0.710303443297045	-0.0837147742458721	-1.25486444263865	0.173996540529479	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.00812055332531583
RNF20	0.668989728693918	0.302897909576202	0.957075399915804	-0.0646869110842813	-0.48597942977583	-0.131229891856118	-0.893684008674623	0.0544766932950376	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.00809672702043951
EXOSC7	1.14169175007855	-1.17195129604813	-0.492005096277264	0.17017732944165	0.0880627374332148	-0.749129155308618	-0.070997784946666	0.175693741887602	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.00808552339218696
COPS3	-0.865742460213525	0.421320194970392	-1.28002098594611	0.792002901478767	-0.150291621074746	0.396443428869581	-0.342268226451664	-0.24191066917791	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.00806329908433975
MGST2	-0.124488002908669	-0.269003416124105	-0.507175440262555	-0.45389953035278	0.274430608681239	0.44046615271411	-0.342766302657685	0.445354182544116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.00803897304702014
MSN	-0.852148650446428	-1.32990414927326	0.274516659800891	-0.45189735555706	0.470303382491732	0.324401621266136	0.926248076706511	-0.120279559092238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	-0.00803725444111352
PRRC1	-0.132887776758707	-0.00602643396142267	0.688251082322757	0.358849436797334	-1.27162841117174	0.00678215471168652	0.737986056529752	-0.00450772174250537	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	-0.00803623513826152
SDF4	0.354317069629075	0.0169761003490802	-0.0413795399836462	0.169451549794458	-1.17407954224842	-0.262840592172454	-0.258503865177348	0.468985172872363	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.00797659405104077
PSMD2	0.692626491143141	-0.0852105137439198	0.76435568082932	-0.0949015360739592	-1.38594697495381	0.972438759217594	-1.49841372175727	0.495901514533172	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.00796710923201819
